index,true_label,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,label,description_lengths,description_lengths_unnormalized
840,4,11.1,0.42,0.47,2.65,0.085,9.0,34.0,0.99736,3.24,0.77,12.1,5,[0.23355018 0.1693638  0.18748952 0.15185681 0.1306766  0.12706311],[35.11921901 25.46743638 28.19302255 22.8348892  19.64999663 19.10663094]
841,2,6.6,0.66,0.0,3.0,0.115,21.0,31.0,0.99629,3.45,0.63,10.3,2,[0.15065727 0.13213115 0.12954292 0.1338482  0.17184972 0.28197074],[23.91849976 20.97727478 20.56636417 21.24987569 27.2830352  44.76595895]
842,3,10.6,0.5,0.45,2.6,0.119,34.0,68.0,0.99708,3.23,0.72,10.9,3,[0.2862856  0.16430105 0.12399885 0.12227644 0.13295922 0.17017884],[54.01291951 30.99834347 23.39460891 23.06964528 25.08514522 32.1072949 ]
843,2,7.1,0.685,0.35,2.0,0.088,9.0,92.0,0.9963,3.28,0.62,9.4,2,[0.30218211 0.12846726 0.11263996 0.13387283 0.15774243 0.1650954 ],[51.50020696 21.89438207 19.19697029 22.81563973 26.88368259 28.13683237]
844,3,9.9,0.25,0.46,1.7,0.062,26.0,42.0,0.9959,3.18,0.83,10.6,4,[0.19386824 0.209259   0.16318931 0.1463382  0.13831703 0.14902822],[29.50899121 31.85164227 24.83930265 22.27436757 21.05345251 22.68382055]
845,2,6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,1,[0.2514815  0.13033303 0.14180477 0.14672873 0.16589998 0.16375199],[36.72025508 19.03067242 20.70572655 21.42470289 24.22400615 23.91036569]
846,2,6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,1,[0.17155174 0.14778233 0.15622234 0.16059663 0.19165968 0.17218727],[22.87592917 19.70634657 20.83179778 21.41509686 25.55726416 22.96067449]
847,3,7.4,0.68,0.16,1.8,0.078,12.0,39.0,0.9977,3.5,0.7,9.9,1,[0.2444963  0.13384736 0.13509224 0.13818961 0.17091506 0.17745944],[35.02307582 19.17307643 19.35140074 19.79508579 24.48286972 25.42032575]
848,2,6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,1,[0.19703493 0.13681887 0.14733257 0.15798422 0.18786367 0.17296575],[27.61722187 19.17709266 20.65073523 22.14371408 26.33174043 24.24358762]
849,2,6.4,0.63,0.21,1.6,0.08,12.0,32.0,0.99689,3.58,0.66,9.8,1,[0.17608147 0.13491084 0.15376647 0.15475964 0.19646802 0.18401356],[24.34912546 18.65591547 21.26333468 21.40067332 27.16824529 25.44600143]
850,2,9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,3,[0.18307335 0.15774258 0.15142445 0.15028263 0.16561288 0.19186411],[24.0967957  20.76266635 19.93105042 19.78075927 21.79858438 25.2538691 ]
851,2,9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,2,[0.20224392 0.15259217 0.14346801 0.14854917 0.17159152 0.18155521],[26.94563261 20.33036343 19.11472152 19.7917017  22.8617104  24.18920589]
852,2,8.0,0.42,0.32,2.5,0.08,26.0,122.0,0.99801,3.22,1.07,9.7,2,[0.30537204 0.13595309 0.1054876  0.12355098 0.12956259 0.20007369],[76.55951105 34.08466022 26.44668897 30.97534009 32.48250453 50.16026948]
853,3,9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,5,[0.22459809 0.18345233 0.15347325 0.14776128 0.14725085 0.1434642 ],[36.72550372 29.99749188 25.09541601 24.16141362 24.07795013 23.4587706 ]
854,3,9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,5,[0.23936528 0.16787487 0.15130163 0.15017036 0.15600818 0.13527968],[39.03493324 27.37650246 24.67379076 24.48930728 25.44132073 22.06098264]
855,4,7.6,0.735,0.02,2.5,0.071,10.0,14.0,0.99538,3.51,0.71,11.7,1,[0.18315924 0.13795293 0.17486761 0.15821784 0.1672246  0.17857778],[27.47891821 20.69672947 26.23494631 23.73702391 25.08828574 26.79157451]
856,3,9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,5,[0.23936528 0.16787487 0.15130163 0.15017036 0.15600818 0.13527968],[39.03493324 27.37650246 24.67379076 24.48930728 25.44132073 22.06098264]
857,4,8.2,0.26,0.34,2.5,0.073,16.0,47.0,0.99594,3.4,0.78,11.3,4,[0.21841425 0.17591733 0.17152152 0.14599245 0.14182265 0.1463318 ],[28.96798137 23.3316727  22.74866204 19.36277715 18.80974261 19.40778534]
858,4,11.7,0.28,0.47,1.7,0.054,17.0,32.0,0.99686,3.15,0.67,10.6,4,[0.1905964  0.18858828 0.18484467 0.15762348 0.13742363 0.14092354],[28.91649135 28.61182798 28.04386342 23.91397703 20.84934083 21.38033181]
859,3,6.8,0.56,0.22,1.8,0.074,15.0,24.0,0.99438,3.4,0.82,11.2,3,[0.20623577 0.17376674 0.17255666 0.14618587 0.14915735 0.15209763],[28.36617726 23.90030655 23.73386937 20.1067655  20.51547048 20.91988394]
860,2,7.2,0.62,0.06,2.7,0.077,15.0,85.0,0.99746,3.51,0.54,9.5,2,[0.29880258 0.11683228 0.11627959 0.13247509 0.17358701 0.16202344],[52.86436991 20.67005173 20.5722696  23.43758923 30.71113994 28.66530499]
861,3,5.8,1.01,0.66,2.0,0.039,15.0,88.0,0.99357,3.66,0.6,11.5,5,[0.24779982 0.13714543 0.15720205 0.14735158 0.17662849 0.13387263],[63.8022936  35.31153891 40.47562056 37.93936841 45.47744596 34.46887539]
862,2,7.5,0.42,0.32,2.7,0.067,7.0,25.0,0.99628,3.24,0.44,10.4,1,[0.20105568 0.13850935 0.14906232 0.14253941 0.15867217 0.21016107],[27.99191883 19.2839249  20.75315843 19.84500847 22.09108725 29.25961408]
863,2,7.2,0.62,0.06,2.5,0.078,17.0,84.0,0.99746,3.51,0.53,9.7,1,[0.28721236 0.11045406 0.11153994 0.13259898 0.1718155  0.18637916],[50.33465943 19.35734009 19.54764438 23.23829087 30.11108177 32.66339681]
864,2,7.2,0.62,0.06,2.7,0.077,15.0,85.0,0.99746,3.51,0.54,9.5,2,[0.29880258 0.11683228 0.11627959 0.13247509 0.17358701 0.16202344],[52.86436991 20.67005173 20.5722696  23.43758923 30.71113994 28.66530499]
865,2,7.2,0.635,0.07,2.6,0.077,16.0,86.0,0.99748,3.51,0.54,9.7,1,[0.29529494 0.11278173 0.11318412 0.13606904 0.15594866 0.1867215 ],[51.9280944  19.83285042 19.90361192 23.92796183 27.42382594 32.83527981]
866,3,6.8,0.49,0.22,2.3,0.071,13.0,24.0,0.99438,3.41,0.83,11.3,5,[0.21920523 0.17622253 0.18154526 0.14651407 0.14594879 0.13056411],[29.96842185 24.09208546 24.81977757 20.03052378 19.95324201 17.84994044]
867,3,6.9,0.51,0.23,2.0,0.072,13.0,22.0,0.99438,3.4,0.84,11.2,5,[0.21641738 0.17475443 0.17818745 0.15447301 0.14706229 0.12910544],[28.83469752 23.28367062 23.74107528 20.58144556 19.59406669 17.20155952]
868,3,6.8,0.56,0.22,1.8,0.074,15.0,24.0,0.99438,3.4,0.82,11.2,4,[0.21649398 0.17579037 0.17250251 0.14718958 0.14074598 0.1472776 ],[29.30888255 23.79844146 23.35333241 19.92647604 19.05414347 19.93839221]
869,3,7.6,0.63,0.03,2.0,0.08,27.0,43.0,0.99578,3.44,0.64,10.9,3,[0.16471825 0.15242773 0.15374977 0.15112307 0.18607983 0.19190137],[21.87567354 20.24341152 20.41898703 20.07014366 24.71263307 25.48577216]
870,3,7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,3,[0.17249944 0.15059451 0.17605891 0.14923831 0.17203613 0.1795727 ],[28.40949791 24.80190261 28.99571781 24.57854635 28.3331939  29.57441651]
871,2,6.9,0.56,0.03,1.5,0.086,36.0,46.0,0.99522,3.53,0.57,10.6,1,[0.14594181 0.14588166 0.1560128  0.16343125 0.19341461 0.19531787],[22.1294526  22.1203318  23.65653818 24.78141181 29.32785028 29.61644511]
872,1,7.3,0.35,0.24,2.0,0.067,28.0,48.0,0.99576,3.43,0.54,10.0,3,[0.18249199 0.16158717 0.14780394 0.14571017 0.16798997 0.19441677],[25.45438192 22.53853162 20.61601632 20.32397309 23.43160827 27.11767553]
873,4,9.1,0.21,0.37,1.6,0.067,6.0,10.0,0.99552,3.23,0.58,11.1,4,[0.18127024 0.16758846 0.17874574 0.1556233  0.14402512 0.17274714],[25.96578545 24.00595933 25.60416606 22.29202718 20.63066303 24.74490544]
874,4,10.4,0.38,0.46,2.1,0.104,6.0,10.0,0.99664,3.12,0.65,11.8,4,[0.19170764 0.16724605 0.18501216 0.16381263 0.140384   0.15183752],[28.8973781  25.21011798 27.88812351 24.69257579 21.16102099 22.88748653]
875,4,8.8,0.31,0.4,2.8,0.109,7.0,16.0,0.99614,3.31,0.79,11.8,4,[0.19834952 0.18367602 0.18622736 0.14270161 0.12382169 0.16522381],[30.24834415 28.01063164 28.39971141 21.76202615 18.882834   25.19666596]
876,1,7.1,0.47,0.0,2.2,0.067,7.0,14.0,0.99517,3.4,0.58,10.9,1,[0.15294207 0.14447598 0.17772715 0.16435055 0.17326599 0.18723826],[19.5554709  18.47297912 22.72453864 21.01418047 22.15412661 23.94064759]
877,3,7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,1,[0.20246137 0.13683106 0.16215724 0.14273189 0.15187206 0.20394637],[34.99204153 23.64894732 28.02615124 24.66880641 26.24853089 35.24869928]
878,3,8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,2,[0.36922932 0.10431843 0.08987721 0.10237073 0.12680523 0.20739908],[82.00048516 23.16761322 19.96042785 22.73505593 28.16160633 46.06033338]
879,2,7.2,0.6,0.04,2.5,0.076,18.0,88.0,0.99745,3.53,0.55,9.5,1,[0.28146112 0.11201547 0.11505941 0.13144337 0.17550537 0.18451527],[50.54972745 20.11770494 20.66438751 23.60690699 31.52033419 33.13849053]
880,2,9.2,0.56,0.18,1.6,0.078,10.0,21.0,0.99576,3.15,0.49,9.9,1,[0.19778382 0.13342756 0.14190571 0.14669135 0.17220754 0.20798401],[27.69383282 18.68262357 19.86974009 20.5398291  24.11262377 29.1220716 ]
881,3,7.6,0.715,0.0,2.1,0.068,30.0,35.0,0.99533,3.48,0.65,11.4,1,[0.18906819 0.13919633 0.15758592 0.14995221 0.17125666 0.19294069],[29.36025799 21.61569412 24.47139986 23.28596687 26.59431806 29.96161578]
882,3,8.4,0.31,0.29,3.1,0.194,14.0,26.0,0.99536,3.22,0.78,12.0,3,[0.16498611 0.16242311 0.13739518 0.10771538 0.21178225 0.21569797],[39.08746371 38.48025436 32.55079485 25.51924495 50.17410781 51.10179674]
883,2,7.2,0.6,0.04,2.5,0.076,18.0,88.0,0.99745,3.53,0.55,9.5,1,[0.29721348 0.11319934 0.11329436 0.13488446 0.17214327 0.16926509],[52.77523182 20.10043971 20.11731097 23.95099596 30.56692118 30.05585156]
884,3,8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,2,[0.30495952 0.13092957 0.10204384 0.11924831 0.14420459 0.19861417],[57.25239462 24.58041541 19.15747477 22.3874024  27.07263595 37.28736476]
885,2,8.9,0.75,0.14,2.5,0.086,9.0,30.0,0.99824,3.34,0.64,10.5,1,[0.16758346 0.12667747 0.13484005 0.13823749 0.17631588 0.25634564],[23.96250543 18.1134203  19.28057495 19.76636986 25.21114133 36.65447513]
886,3,9.0,0.8,0.12,2.4,0.083,8.0,28.0,0.99836,3.33,0.65,10.4,1,[0.17203808 0.13812868 0.15305576 0.15731054 0.19929007 0.18017687],[23.14667172 18.58436871 20.5927168  21.16517141 26.81326012 24.24169639]
887,4,10.7,0.52,0.38,2.6,0.066,29.0,56.0,0.99577,3.15,0.79,12.1,4,[0.22872795 0.19234469 0.18023012 0.14087239 0.12106455 0.1367603 ],[38.31384428 32.21934405 30.19005157 23.59730328 20.27932385 22.90849437]
888,3,6.8,0.57,0.0,2.5,0.072,32.0,64.0,0.99491,3.43,0.56,11.2,1,[0.24333022 0.13279481 0.14187896 0.14113216 0.16281917 0.17804468],[40.47697804 22.08986935 23.60097894 23.47675299 27.08429651 29.61699732]
889,2,10.7,0.9,0.34,6.6,0.112,23.0,99.0,1.00289,3.22,0.68,9.3,2,[0.22577009 0.12973912 0.1116731  0.11984598 0.13796543 0.27500628],[78.36258124 45.03117385 38.76063687 41.59736127 47.88644577 95.45197885]
890,2,7.2,0.34,0.24,2.0,0.071,30.0,52.0,0.99576,3.44,0.58,10.1,3,[0.17050133 0.15808602 0.15291511 0.1517484  0.17009396 0.19665518],[23.0248401  21.34825165 20.64996128 20.49240636 22.96982763 26.55670809]
891,2,7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,2,[0.27886454 0.11578433 0.11225178 0.13358628 0.16625271 0.19326036],[49.66131899 20.61933816 19.99024842 23.78958251 29.60695142 34.41658109]
892,3,10.1,0.45,0.23,1.9,0.082,10.0,18.0,0.99774,3.22,0.65,9.3,5,[0.17688373 0.17150458 0.15884248 0.15910798 0.17508646 0.15857477],[22.4745243  21.79105933 20.18223549 20.21597004 22.24616657 20.14822193]
893,2,7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,1,[0.28746372 0.11312185 0.11664091 0.13852578 0.15966456 0.18458319],[50.80612213 19.99307069 20.61502689 24.48294233 28.21899523 32.62309412]
894,3,7.2,0.63,0.03,2.2,0.08,17.0,88.0,0.99745,3.53,0.58,9.8,2,[0.28339844 0.11784297 0.11456763 0.13453834 0.1650311  0.18462151],[49.7514928  20.68770646 20.11270902 23.61863188 28.97173226 32.41089035]
895,3,7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,2,[0.16726903 0.14991148 0.14521387 0.14976818 0.17867075 0.2091667 ],[23.55691053 21.11240507 20.45082877 21.09222253 25.16264309 29.45746305]
896,4,8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,4,[0.25177935 0.18074859 0.19602217 0.13429868 0.11622825 0.12092297],[40.28916805 28.92298548 31.36702973 21.49017439 18.59858417 19.34982255]
897,3,7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,1,[0.16482381 0.14466322 0.15077691 0.15486891 0.17958313 0.20528403],[22.51778091 19.76349585 20.59873162 21.15777    24.53415896 28.04534653]
898,4,8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,5,[0.27533832 0.18625536 0.18660277 0.12894323 0.11260693 0.1102534 ],[45.42699099 30.72954195 30.78686012 21.27383875 18.57857697 18.19027603]
899,0,8.3,1.02,0.02,3.4,0.084,6.0,11.0,0.99892,3.48,0.49,11.0,1,[0.12837338 0.11531385 0.15128905 0.16105704 0.2012355  0.24273118],[24.25704802 21.78935826 28.58712297 30.4328548  38.02485504 45.86575345]
900,2,8.9,0.31,0.36,2.6,0.056,10.0,39.0,0.99562,3.4,0.69,11.8,5,[0.26910902 0.16632437 0.17497482 0.13883742 0.12945236 0.121302  ],[38.17744234 23.59578614 24.82299199 19.69632133 18.36489934 17.20863955]
901,4,7.4,0.635,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,1,[0.18155482 0.13691127 0.1587064  0.15511801 0.18116269 0.1865468 ],[24.23201605 18.2734676  21.18245001 20.70350973 24.17967861 24.89829179]
902,4,7.4,0.635,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,3,[0.19035893 0.15188902 0.15766124 0.15036311 0.16724147 0.18248623],[25.38948808 20.25848996 21.02837038 20.05496905 22.30615268 24.33945101]
903,4,6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,1,[0.15952299 0.15488365 0.1767658  0.16420648 0.17112144 0.17349964],[24.35985962 23.65141252 26.99291349 25.07504897 26.13099433 26.49415589]
904,4,6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,0,[0.15022328 0.18008275 0.16877272 0.16101577 0.17672423 0.16318125],[22.64644575 27.14781727 25.44280968 24.27343445 26.6415146  24.59988508]
905,2,9.2,0.58,0.2,3.0,0.081,15.0,115.0,0.998,3.23,0.59,9.5,2,[0.2979696  0.13348088 0.10846195 0.13857877 0.1393282  0.1821806 ],[55.88907483 25.03652371 20.3438139  25.99271701 26.13328358 34.17095344]
906,2,7.2,0.54,0.27,2.6,0.084,12.0,78.0,0.9964,3.39,0.71,11.0,2,[0.37621708 0.12340831 0.11825452 0.12496564 0.13783652 0.11931793],[60.20349042 19.74820287 18.92347556 19.99741158 22.05705257 19.09364672]
907,3,6.1,0.56,0.0,2.2,0.079,6.0,9.0,0.9948,3.59,0.54,11.5,1,[0.14772889 0.14231339 0.19022601 0.16884393 0.17379382 0.17709397],[22.05657257 21.24801571 28.40157982 25.2091408  25.94818126 26.44090902]
908,3,7.4,0.52,0.13,2.4,0.078,34.0,61.0,0.99528,3.43,0.59,10.8,3,[0.2170278  0.15635708 0.14207483 0.14054401 0.15461748 0.18937881],[32.28344888 23.25852244 21.13400088 20.90628617 22.99975195 28.17058974]
909,3,7.3,0.305,0.39,1.2,0.059,7.0,11.0,0.99331,3.29,0.52,11.5,4,[0.19935054 0.16502491 0.18934376 0.15774515 0.14096165 0.14757399],[30.99485105 25.65793214 29.4390056  24.52608006 21.91659624 22.94467794]
910,3,9.3,0.38,0.48,3.8,0.132,3.0,11.0,0.99577,3.23,0.57,13.2,4,[0.24301097 0.15684162 0.17001524 0.11932478 0.11565316 0.19515423],[55.56538881 35.86243588 38.87463458 27.28406832 26.44453774 44.62276154]
911,3,9.1,0.28,0.46,9.0,0.114,3.0,9.0,0.99901,3.18,0.6,10.9,4,[0.20489341 0.14587978 0.14407405 0.14210249 0.12630396 0.23674631],[54.9691628  39.1368833  38.65243881 38.12350597 33.88504887 63.51471674]
912,3,10.0,0.46,0.44,2.9,0.065,4.0,8.0,0.99674,3.33,0.62,12.2,4,[0.2077173  0.1745331  0.18824098 0.15019295 0.13191285 0.1474028 ],[30.57796813 25.69293699 27.71086796 22.10983538 19.41883016 21.6990986 ]
913,4,9.4,0.395,0.46,4.6,0.094,3.0,10.0,0.99639,3.27,0.64,12.2,4,[0.18805714 0.17385966 0.19102613 0.14371897 0.1287496  0.1745885 ],[30.52237194 28.21806791 31.00424964 23.32612135 20.89653718 28.33636182]
914,3,7.3,0.305,0.39,1.2,0.059,7.0,11.0,0.99331,3.29,0.52,11.5,4,[0.19935054 0.16502491 0.18934376 0.15774515 0.14096165 0.14757399],[30.99485105 25.65793214 29.4390056  24.52608006 21.91659624 22.94467794]
915,3,8.6,0.315,0.4,2.2,0.079,3.0,6.0,0.99512,3.27,0.67,11.9,5,[0.22136934 0.17948538 0.19287715 0.14899947 0.13300902 0.12425964],[32.4290218  26.29332139 28.25511924 21.82735474 19.48486789 18.20314659]
916,2,5.3,0.715,0.19,1.5,0.161,7.0,62.0,0.99395,3.62,0.61,11.0,3,[0.18473998 0.14214792 0.13608505 0.1279745  0.17829506 0.23075749],[41.05631693 31.59072589 30.24332443 28.44084895 39.62400877 51.28317421]
917,3,6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,3,[0.20955893 0.18499401 0.14977697 0.12910051 0.13829688 0.1882727 ],[49.83070675 43.98945125 35.61524159 30.69861705 32.88541024 44.76908381]
918,3,8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,4,[0.34403305 0.15587378 0.13132427 0.12445123 0.11538736 0.12893031],[60.3252684  27.33204706 23.02735787 21.82218857 20.23286307 22.60758187]
919,3,8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,3,[0.18781232 0.16816179 0.16828094 0.1513957  0.15887696 0.16547229],[30.58871588 27.38826386 27.40766946 24.6575949  25.87605674 26.95022894]
920,2,9.6,0.41,0.37,2.3,0.091,10.0,23.0,0.99786,3.24,0.56,10.5,4,[0.21129568 0.16961515 0.15503731 0.14978729 0.14406491 0.17019966],[27.27880383 21.89774174 20.01570689 19.33791606 18.59914235 21.97320343]
921,3,8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,5,[0.34988287 0.15926908 0.12498832 0.12528104 0.12331653 0.11726216],[59.68946684 27.17105456 21.3228101  21.37274754 21.03760629 20.00473956]
922,3,8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,3,[0.18498249 0.17434861 0.1663293  0.14615932 0.1516409  0.17653938],[30.71542273 28.94971916 27.61815334 24.26902787 25.17921615 29.31348526]
923,3,6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,3,[0.24017559 0.15013423 0.15240553 0.1276678  0.15244075 0.17717609],[54.18855643 33.87337171 34.38582539 28.80448402 34.39377071 39.97457337]
924,2,8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,4,[0.25191224 0.15818113 0.16218327 0.13998008 0.13724773 0.15049556],[34.15552127 21.4469884  21.98961943 18.97919911 18.60873366 20.40494026]
925,4,8.6,0.22,0.36,1.9,0.064,53.0,77.0,0.99604,3.47,0.87,11.0,4,[0.25734283 0.16851896 0.12872196 0.12863589 0.12200061 0.19477975],[67.43237703 44.1575682  33.72943354 33.70688008 31.96821507 51.03876806]
926,3,9.4,0.24,0.33,2.3,0.061,52.0,73.0,0.99786,3.47,0.9,10.2,5,[0.32419733 0.14772458 0.13147235 0.13419268 0.13582547 0.12658759],[78.55175429 35.79309192 31.8552398  32.51436592 32.9099846  30.67168124]
927,1,8.4,0.67,0.19,2.2,0.093,11.0,75.0,0.99736,3.2,0.59,9.2,2,[0.3214107  0.11863529 0.09704842 0.11969617 0.15415769 0.18905173],[57.23889418 21.12733883 17.28301038 21.31626629 27.45339737 33.66755236]
928,2,8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,4,[0.25191224 0.15818113 0.16218327 0.13998008 0.13724773 0.15049556],[34.15552127 21.4469884  21.98961943 18.97919911 18.60873366 20.40494026]
929,4,8.7,0.33,0.38,3.3,0.063,10.0,19.0,0.99468,3.3,0.73,12.0,4,[0.23917124 0.17424949 0.18731061 0.14350088 0.12581969 0.12994809],[34.73137364 25.30372744 27.20040465 20.8385535  18.27097023 18.87047784]
930,2,6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,1,[0.18583109 0.1438874  0.16745405 0.16009059 0.18334184 0.15939503],[28.27002295 21.88923403 25.47436956 24.35418474 27.8913397  24.2483709 ]
931,2,7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,1,[0.17970241 0.13792993 0.15482081 0.15751454 0.18274268 0.18728963],[24.00801005 18.42726117 20.68386081 21.0437389  24.4141863  25.02165332]
932,3,7.6,0.4,0.29,1.9,0.078,29.0,66.0,0.9971,3.45,0.59,9.5,2,[0.27031976 0.13985982 0.12405002 0.13145233 0.1546197  0.17969838],[42.58417392 22.03248126 19.54192237 20.70802713 24.35764304 28.30835229]
933,2,7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,1,[0.20201869 0.12860714 0.14345857 0.14706819 0.19065333 0.18819408],[27.97642972 17.81007683 19.86676849 20.36664383 26.4025044  26.06193701]
934,2,6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,1,[0.17135779 0.1352661  0.16783706 0.16407224 0.19350934 0.16795746],[25.63764468 20.23779709 25.11089149 24.54761801 28.95184216 25.12890502]
935,3,8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,4,[0.36812153 0.14955155 0.14095287 0.11279    0.11112914 0.11745492],[67.2478947  27.3198546  25.74906107 20.60431072 20.30090652 21.45649005]
936,3,8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,4,[0.35920887 0.15729709 0.13734571 0.11341204 0.10523177 0.12750452],[65.80846594 28.81744105 25.16226999 20.77752919 19.27887094 23.35932508]
937,1,12.0,0.63,0.5,1.4,0.071,6.0,26.0,0.99791,3.07,0.6,10.4,5,[0.17701637 0.17892682 0.16956103 0.1615559  0.15913791 0.15380197],[27.75191343 28.05142675 26.58309479 25.32808399 24.94900033 24.11245267]
938,4,7.2,0.38,0.38,2.8,0.068,23.0,42.0,0.99356,3.34,0.72,12.9,5,[0.2672593  0.17390819 0.19462484 0.13480997 0.11471712 0.11468058],[46.85577626 30.4895039  34.12153702 23.63482107 20.112152   20.10574698]
939,2,6.2,0.46,0.17,1.6,0.073,7.0,11.0,0.99425,3.61,0.54,11.4,1,[0.16882668 0.14722601 0.17913485 0.15779068 0.16492772 0.18209407],[26.28613231 22.92293229 27.89110403 24.56783902 25.67906863 28.35185076]
940,4,9.6,0.33,0.52,2.2,0.074,13.0,25.0,0.99509,3.36,0.76,12.4,5,[0.26671325 0.17970863 0.19403242 0.14184434 0.11411765 0.10358372],[42.67092595 28.75122858 31.04286285 22.69339518 18.2574573  16.57215421]
941,4,9.9,0.27,0.49,5.0,0.082,9.0,17.0,0.99484,3.19,0.52,12.5,4,[0.20131117 0.17783777 0.19861926 0.14873496 0.12992133 0.14357551],[36.91025722 32.60642715 36.41669848 27.27044733 23.82098178 26.32446674]
942,4,10.1,0.43,0.4,2.6,0.092,13.0,52.0,0.99834,3.22,0.64,10.0,3,[0.18937825 0.16377985 0.14168145 0.13592918 0.15253307 0.2166982 ],[26.56456254 22.97380964 19.87401262 19.06712667 21.39619642 30.39679947]
943,4,9.8,0.5,0.34,2.3,0.094,10.0,45.0,0.99864,3.24,0.6,9.7,3,[0.17587412 0.15439896 0.14048272 0.14005665 0.16936008 0.21982748],[24.03152043 21.09714415 19.19562351 19.13740425 23.14143835 30.03732732]
944,4,8.3,0.3,0.49,3.8,0.09,11.0,24.0,0.99498,3.27,0.64,12.1,4,[0.2164019  0.16954597 0.17934017 0.13583925 0.12323695 0.17563575],[34.63610725 27.13660321 28.70420971 21.74168994 19.72463418 28.11130004]
945,4,10.2,0.44,0.42,2.0,0.071,7.0,20.0,0.99566,3.14,0.79,11.1,5,[0.23804099 0.19051573 0.17412529 0.14741599 0.13319331 0.11670869],[33.82272643 27.06996459 24.74108384 20.94601682 18.92514758 16.58288356]
946,4,10.2,0.44,0.58,4.1,0.092,11.0,24.0,0.99745,3.29,0.99,12.0,4,[0.31977905 0.14889225 0.15169688 0.12054638 0.10470995 0.15437548],[67.74151245 31.54111043 32.13523902 25.53636278 22.18159715 32.70266979]
947,4,8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,5,[0.20084932 0.18045486 0.20661913 0.14842699 0.13235739 0.13129231],[32.17228983 28.90548094 33.09650459 23.77521789 21.20116955 21.03056236]
948,4,8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,4,[0.2140405  0.18162793 0.18451991 0.14334178 0.12401412 0.15245577],[35.7854815  30.36641652 30.84992636 23.9653456  20.73394902 25.48911527]
