index,true_label,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,label,description_lengths,description_lengths_unnormalized,is_error,L_0,L_1,L_2,L_3,L_4,L_5,r_min,r_med,relative_position,pseudo_probability,normalized_entropy,description_length_margin,description_length_true_cost,kullback_leibler_divergence
902,4,7.4,0.635,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,3,[0.19035893 0.15188902 0.15766124 0.15036311 0.16724147 0.18248623],[25.38948808 20.25848996 21.02837038 20.05496905 22.30615268 24.33945101],1,25.38948808,20.25848996,21.02837038,20.05496905,22.30615268,24.33945101,1.0,1.0,0.4220031116053582,0.9545746105492676,0.6751272656211953,0.9984740920076096,0.16724147240641524,0.9885738317945294
903,4,6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,1,[0.15952299 0.15488365 0.1767658  0.16420648 0.17112144 0.17349964],[24.35985962 23.65141252 26.99291349 25.07504897 26.13099433 26.49415589],1,24.35985962,23.65141252,26.99291349,25.07504897,26.13099433,26.49415589,1.0,1.0,0.7420562889311219,0.9561524799089166,0.7069994455130494,0.9953606630167795,0.1711214406883649,0.9891358228354461
904,4,6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,0,[0.15022328 0.18008275 0.16877272 0.16101577 0.17672423 0.16318125],[22.64644575 27.14781727 25.44280968 24.27343445 26.6415146  24.59988508],1,22.64644575,27.14781727,25.44280968,24.27343445,26.6415146,24.59988508,1.0,1.0,0.8875225764774193,0.9871180745666165,0.5471357695378242,0.9892075083214441,0.17672422963025203,0.9981273153093515
905,2,9.2,0.58,0.2,3.0,0.081,15.0,115.0,0.998,3.23,0.59,9.5,2,[0.2979696  0.13348088 0.10846195 0.13857877 0.1393282  0.1821806 ],[55.88907483 25.03652371 20.3438139  25.99271701 26.13328358 34.17095344],0,55.88907483,25.03652371,20.3438139,25.99271701,26.13328358,34.17095344,0.8125654397883433,0.6082855926647729,0.0,0.01549977043728612,0.05301187472328758,0.9749810699098574,0.1084619502033452,0.5056338840906395
906,2,7.2,0.54,0.27,2.6,0.084,12.0,78.0,0.9964,3.39,0.71,11.0,2,[0.37621708 0.12340831 0.11825452 0.12496564 0.13783652 0.11931793],[60.20349042 19.74820287 18.92347556 19.99741158 22.05705257 19.09364672],0,60.20349042,19.74820287,18.92347556,19.99741158,22.05705257,19.09364672,0.9910875505613688,0.6705705820070157,0.0,0.6250606068657155,0.7585360839607427,0.9989365849750318,0.11825451642406659,0.8045959239920079
907,3,6.1,0.56,0.0,2.2,0.079,6.0,9.0,0.9948,3.59,0.54,11.5,1,[0.14772889 0.14231339 0.19022601 0.16884393 0.17379382 0.17709397],[22.05657257 21.24801571 28.40157982 25.2091408  25.94818126 26.44090902],1,22.05657257,21.24801571,28.40157982,25.2091408,25.94818126,26.44090902,1.0,1.0,0.553727488638705,0.9871337744830692,0.41218442542393896,0.9945845074596912,0.1688439251507871,0.9981306010136168
908,3,7.4,0.52,0.13,2.4,0.078,34.0,61.0,0.99528,3.43,0.59,10.8,3,[0.2170278  0.15635708 0.14207483 0.14054401 0.15461748 0.18937881],[32.28344888 23.25852244 21.13400088 20.90628617 22.99975195 28.17058974],0,32.28344888,23.25852244,21.13400088,20.90628617,22.99975195,28.17058974,0.9892251962947196,0.8176335137503574,0.0,0.5038398567798238,0.5762506964001788,0.9984691715646878,0.14054400502194123,0.7332396933452581
909,3,7.3,0.305,0.39,1.2,0.059,7.0,11.0,0.99331,3.29,0.52,11.5,4,[0.19935054 0.16502491 0.18934376 0.15774515 0.14096165 0.14757399],[30.99485105 25.65793214 29.4390056  24.52608006 21.91659624 22.94467794],1,30.99485105,25.65793214,29.4390056,24.52608006,21.91659624,22.94467794,1.0,0.9364454523939705,0.28744333292320945,0.94945701297665,0.4601319053700192,0.9933876552188416,0.15774514563094746,0.9866966283864798
910,3,9.3,0.38,0.48,3.8,0.132,3.0,11.0,0.99577,3.23,0.57,13.2,4,[0.24301097 0.15684162 0.17001524 0.11932478 0.11565316 0.19515423],[55.56538881 35.86243588 38.87463458 27.28406832 26.44453774 44.62276154],1,55.56538881,35.86243588,38.87463458,27.28406832,26.44453774,44.62276154,1.0,0.6774619117534455,0.028829191082126192,0.6983843017654847,0.3420413752897793,0.9963283773051669,0.119324783203357,0.8493121762644431
911,3,9.1,0.28,0.46,9.0,0.114,3.0,9.0,0.99901,3.18,0.6,10.9,4,[0.20489341 0.14587978 0.14407405 0.14210249 0.12630396 0.23674631],[54.9691628  39.1368833  38.65243881 38.12350597 33.88504887 63.51471674],1,54.9691628,39.1368833,38.65243881,38.12350597,33.88504887,63.51471674,1.0,0.8282020280185218,0.1430477425009675,0.9859655168944064,0.08563906646462004,0.9842014710376247,0.14210249130853192,0.997881402583034
912,3,10.0,0.46,0.44,2.9,0.065,4.0,8.0,0.99674,3.33,0.62,12.2,4,[0.2077173  0.1745331  0.18824098 0.15019295 0.13191285 0.1474028 ],[30.57796813 25.69293699 27.71086796 22.10983538 19.41883016 21.6990986 ],1,30.57796813,25.69293699,27.71086796,22.10983538,19.41883016,21.6990986,1.0,0.8836885721516086,0.24114812694253773,0.9421500973982676,0.2932773370498368,0.9845100495317995,0.15019295486818462,0.9838815593332259
913,4,9.4,0.395,0.46,4.6,0.094,3.0,10.0,0.99639,3.27,0.64,12.2,4,[0.18805714 0.17385966 0.19102613 0.14371897 0.1287496  0.1745885 ],[30.52237194 28.21806791 31.00424964 23.32612135 20.89653718 28.33636182],0,30.52237194,28.21806791,31.00424964,23.32612135,20.89653718,28.33636182,0.8958427706672355,0.738878261483413,0.0,0.08208774677249042,0.1626814484098054,0.9850306307084408,0.12874959666954738,0.5308536847390726
914,3,7.3,0.305,0.39,1.2,0.059,7.0,11.0,0.99331,3.29,0.52,11.5,4,[0.19935054 0.16502491 0.18934376 0.15774515 0.14096165 0.14757399],[30.99485105 25.65793214 29.4390056  24.52608006 21.91659624 22.94467794],1,30.99485105,25.65793214,29.4390056,24.52608006,21.91659624,22.94467794,1.0,0.9364454523939705,0.28744333292320945,0.94945701297665,0.4601319053700192,0.9933876552188416,0.15774514563094746,0.9866966283864798
915,3,8.6,0.315,0.4,2.2,0.079,3.0,6.0,0.99512,3.27,0.67,11.9,5,[0.22136934 0.17948538 0.19287715 0.14899947 0.13300902 0.12425964],[32.4290218  26.29332139 28.25511924 21.82735474 19.48486789 18.20314659],1,32.4290218,26.29332139,28.25511924,21.82735474,19.48486789,18.20314659,1.0,0.8754370207432178,0.2547616998072373,0.9795564739202901,0.34318701332306956,0.9912506210334336,0.14899947317559414,0.9963603156829212
916,2,5.3,0.715,0.19,1.5,0.161,7.0,62.0,0.99395,3.62,0.61,11.0,3,[0.18473998 0.14214792 0.13608505 0.1279745  0.17829506 0.23075749],[41.05631693 31.59072589 30.24332443 28.44084895 39.62400877 51.28317421],1,41.05631693,31.59072589,30.24332443,28.44084895,39.62400877,51.28317421,1.0,0.7876067776372061,0.07890945687028941,0.8634749113196367,0.3051698715621147,0.9918894507580934,0.1360850534446507,0.9464834180854965
917,3,6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,3,[0.20955893 0.18499401 0.14977697 0.12910051 0.13829688 0.1882727 ],[49.83070675 43.98945125 35.61524159 30.69861705 32.88541024 44.76908381],0,49.83070675,43.98945125,35.61524159,30.69861705,32.88541024,44.76908381,0.9335026330833603,0.7411906131601125,0.0,0.10682586055638776,0.20341003653821055,0.9908036213202845,0.1291005059949766,0.5406566711563977
918,3,8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,4,[0.34403305 0.15587378 0.13132427 0.12445123 0.11538736 0.12893031],[60.3252684  27.33204706 23.02735787 21.82218857 20.23286307 22.60758187],1,60.3252684,27.33204706,23.02735787,21.82218857,20.23286307,22.60758187,1.0,0.7107041771142384,0.039641560212679804,0.8498514450322725,0.4677244259314663,0.9909361282552166,0.12445123317341707,0.939091341635031
919,3,8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,3,[0.18781232 0.16816179 0.16828094 0.1513957  0.15887696 0.16547229],[30.58871588 27.38826386 27.40766946 24.6575949  25.87605674 26.95022894],0,30.58871588,27.38826386,27.40766946,24.6575949,25.87605674,26.95022894,0.952911610405098,0.8920276431281157,0.0,0.3457376991121668,0.5878155667918412,0.9925187398594535,0.15139569893063848,0.6484103026423546
920,2,9.6,0.41,0.37,2.3,0.091,10.0,23.0,0.99786,3.24,0.56,10.5,4,[0.21129568 0.16961515 0.15503731 0.14978729 0.14406491 0.17019966],[27.27880383 21.89774174 20.01570689 19.33791606 18.59914235 21.97320343],1,27.27880383,21.89774174,20.01570689,19.33791606,18.59914235,21.97320343,1.0,0.9174210596270388,0.16320504470144317,0.8646205631925294,0.6168198238264018,0.9942776195026104,0.1550373127771452,0.9470958907964467
921,3,8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,5,[0.34988287 0.15926908 0.12498832 0.12528104 0.12331653 0.11726216],[59.68946684 27.17105456 21.3228101  21.37274754 21.03760629 20.00473956],1,59.68946684,27.17105456,21.3228101,21.37274754,21.03760629,20.00473956,1.0,0.7161216460473946,0.03447190074693959,0.8644967184685864,0.6711242192782205,0.9939456256371656,0.12528103676019067,0.9470297568499113
922,3,8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,3,[0.18498249 0.17434861 0.1663293  0.14615932 0.1516409  0.17653938],[30.71542273 28.94971916 27.61815334 24.26902787 25.17921615 29.31348526],0,30.71542273,28.94971916,27.61815334,24.26902787,25.17921615,29.31348526,0.9638516038171485,0.8558933967774683,0.0,0.3126520802656223,0.4279233212327096,0.994518424850847,0.14615931998849052,0.6320188311647664
923,3,6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,3,[0.24017559 0.15013423 0.15240553 0.1276678  0.15244075 0.17717609],[54.18855643 33.87337171 34.38582539 28.80448402 34.39377071 39.97457337],0,54.18855643,33.87337171,34.38582539,28.80448402,34.39377071,39.97457337,0.8503577460712618,0.7317613845882065,0.0,0.013620619874024298,0.04836775909518646,0.9775335758229269,0.1276678032286497,0.5049461819655031
924,2,8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,4,[0.25191224 0.15818113 0.16218327 0.13998008 0.13724773 0.15049556],[34.15552127 21.4469884  21.98961943 18.97919911 18.60873366 20.40494026],1,34.15552127,21.4469884,21.98961943,18.97919911,18.60873366,20.40494026,1.0,0.9678923080485431,0.21746523169891924,0.9825452472884801,0.6115093007405712,0.9972676517005763,0.16218327310828962,0.997100276977126
925,4,8.6,0.22,0.36,1.9,0.064,53.0,77.0,0.99604,3.47,0.87,11.0,4,[0.25734283 0.16851896 0.12872196 0.12863589 0.12200061 0.19477975],[67.43237703 44.1575682  33.72943354 33.70688008 31.96821507 51.03876806],0,67.43237703,44.1575682,33.72943354,33.70688008,31.96821507,51.03876806,0.9484180972305398,0.6947647693060928,0.0,0.25793746700949294,0.418417745515251,0.9933647158778195,0.12200060888579171,0.605966141813109
926,3,9.4,0.24,0.33,2.3,0.061,52.0,73.0,0.99786,3.47,0.9,10.2,5,[0.32419733 0.14772458 0.13147235 0.13419268 0.13582547 0.12658759],[78.55175429 35.79309192 31.8552398  32.51436592 32.9099846  30.67168124],1,78.55175429,35.79309192,31.8552398,32.51436592,32.9099846,30.67168124,1.0,0.7749569643806234,0.038485419143726975,0.8995732572549346,0.5810963925151976,0.9951152392746193,0.13419268215733499,0.9649663603770767
927,1,8.4,0.67,0.19,2.2,0.093,11.0,75.0,0.99736,3.2,0.59,9.2,2,[0.3214107  0.11863529 0.09704842 0.11969617 0.15415769 0.18905173],[57.23889418 21.12733883 17.28301038 21.31626629 27.45339737 33.66755236],1,57.23889418,21.12733883,17.28301038,21.31626629,27.45339737,33.66755236,1.0,0.6730204256769727,0.09621432650937344,0.9794056186845528,0.10420984256807587,0.9784131344813375,0.11863529040824432,0.9963216480053293
928,2,8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,4,[0.25191224 0.15818113 0.16218327 0.13998008 0.13724773 0.15049556],[34.15552127 21.4469884  21.98961943 18.97919911 18.60873366 20.40494026],1,34.15552127,21.4469884,21.98961943,18.97919911,18.60873366,20.40494026,1.0,0.9678923080485431,0.21746523169891924,0.9825452472884801,0.6115093007405712,0.9972676517005763,0.16218327310828962,0.997100276977126
929,4,8.7,0.33,0.38,3.3,0.063,10.0,19.0,0.99468,3.3,0.73,12.0,4,[0.23917124 0.17424949 0.18731061 0.14350088 0.12581969 0.12994809],[34.73137364 25.30372744 27.20040465 20.8385535  18.27097023 18.87047784],0,34.73137364,25.30372744,27.20040465,20.8385535,18.27097023,18.87047784,0.9682303958568846,0.7196438165434934,0.0,0.38530296239231865,0.4546374203528411,0.9958716006221199,0.12581969081393127,0.6686426711579943
930,2,6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,1,[0.18583109 0.1438874  0.16745405 0.16009059 0.18334184 0.15939503],[28.27002295 21.88923403 25.47436956 24.35418474 27.8913397  24.2483709 ],1,28.27002295,21.88923403,25.47436956,24.35418474,27.8913397,24.2483709,1.0,1.0,0.5618639911752691,0.9771070126640702,0.3639201466928049,0.9844923729721607,0.1674540493726509,0.9957176009148329
931,2,7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,1,[0.17970241 0.13792993 0.15482081 0.15751454 0.18274268 0.18728963],[24.00801005 18.42726117 20.68386081 21.0437389  24.4141863  25.02165332],1,24.00801005,18.42726117,20.68386081,21.0437389,24.4141863,25.02165332,1.0,0.9159052532377789,0.34219979466307576,0.9116714941558692,0.31740610388467927,0.9831091211083316,0.15482081170314993,0.9707155533548537
932,3,7.6,0.4,0.29,1.9,0.078,29.0,66.0,0.9971,3.45,0.59,9.5,2,[0.27031976 0.13985982 0.12405002 0.13145233 0.1546197  0.17969838],[42.58417392 22.03248126 19.54192237 20.70802713 24.35764304 28.30835229],1,42.58417392,22.03248126,19.54192237,20.70802713,24.35764304,28.30835229,1.0,0.7567364068223674,0.050607240243820385,0.7778723602663022,0.4316084253011349,0.9925976924146585,0.1314523287786403,0.897572536706362
933,2,7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,1,[0.20201869 0.12860714 0.14345857 0.14706819 0.19065333 0.18819408],[27.97642972 17.81007683 19.86676849 20.36664383 26.4025044  26.06193701],1,27.97642972,17.81007683,19.86676849,20.36664383,26.4025044,26.06193701,1.0,0.8374292627831544,0.20230378406603736,0.8939605482703673,0.31992140700527966,0.9851485636657689,0.14345857142054266,0.9622150410869758
934,2,6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,1,[0.17135779 0.1352661  0.16783706 0.16407224 0.19350934 0.16795746],[25.63764468 20.23779709 25.11089149 24.54761801 28.95184216 25.12890502],1,25.63764468,20.23779709,25.11089149,24.54761801,28.95184216,25.12890502,1.0,1.0,0.5592229969314096,0.9925967252258661,0.10348084063068423,0.971193866881926,0.16783706246765598,0.9991569328723369
935,3,8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,4,[0.36812153 0.14955155 0.14095287 0.11279    0.11112914 0.11745492],[67.2478947  27.3198546  25.74906107 20.60431072 20.30090652 21.45649005],1,67.2478947,27.3198546,25.74906107,20.60431072,20.30090652,21.45649005,1.0,0.6356443479927714,0.00646269785891804,0.6413184182948691,0.5703652219801025,0.9983391358552458,0.112790003903118,0.8144553960633772
936,3,8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,4,[0.35920887 0.15729709 0.13734571 0.11341204 0.10523177 0.12750452],[65.80846594 28.81744105 25.16226999 20.77752919 19.27887094 23.35932508],1,65.80846594,28.81744105,25.16226999,20.77752919,19.27887094,23.35932508,1.0,0.6395983855823834,0.032208710391048744,0.820276618272368,0.3104353670443955,0.9918197252783537,0.11341204494835652,0.9224528345635088
937,1,12.0,0.63,0.5,1.4,0.071,6.0,26.0,0.99791,3.07,0.6,10.4,5,[0.17701637 0.17892682 0.16956103 0.1615559  0.15913791 0.15380197],[27.75191343 28.05142675 26.58309479 25.32808399 24.94900033 24.11245267],1,27.75191343,28.05142675,26.58309479,25.32808399,24.94900033,24.11245267,1.0,1.0,0.9999999997461267,0.9895331902326989,0.6776098746099223,0.9946640569371937,0.17892682404787227,0.9986113508623498
938,4,7.2,0.38,0.38,2.8,0.068,23.0,42.0,0.99356,3.34,0.72,12.9,5,[0.2672593  0.17390819 0.19462484 0.13480997 0.11471712 0.11468058],[46.85577626 30.4895039  34.12153702 23.63482107 20.112152   20.10574698],1,46.85577626,30.4895039,34.12153702,23.63482107,20.112152,20.10574698,1.0,0.6479122101550814,0.00023943973790519697,0.5088355733001768,0.4236345687880174,0.9999634665930497,0.11471711777051033,0.7360856648174237
939,2,6.2,0.46,0.17,1.6,0.073,7.0,11.0,0.99425,3.61,0.54,11.4,1,[0.16882668 0.14722601 0.17913485 0.15779068 0.16492772 0.18209407],[26.28613231 22.92293229 27.89110403 24.56783902 25.67906863 28.35185076],1,26.28613231,22.92293229,27.89110403,24.56783902,25.67906863,28.35185076,1.0,1.0,0.9151310277615697,0.9946597582302907,0.4335094249845609,0.989435336766535,0.1791348505738609,0.9994735770673939
940,4,9.6,0.33,0.52,2.2,0.074,13.0,25.0,0.99509,3.36,0.76,12.4,5,[0.26671325 0.17970863 0.19403242 0.14184434 0.11411765 0.10358372],[42.67092595 28.75122858 31.04286285 22.69339518 18.2574573  16.57215421],1,42.67092595,28.75122858,31.04286285,22.69339518,18.2574573,16.57215421,1.0,0.6440903227665795,0.06457403845378909,0.8438953734186612,0.24913270160327572,0.9894660672273065,0.11411764978044636,0.9358009700856543
941,4,9.9,0.27,0.49,5.0,0.082,9.0,17.0,0.99484,3.19,0.52,12.5,4,[0.20131117 0.17783777 0.19861926 0.14873496 0.12992133 0.14357551],[36.91025722 32.60642715 36.41669848 27.27044733 23.82098178 26.32446674],0,36.91025722,32.60642715,36.41669848,27.27044733,23.82098178,26.32446674,0.9048989297435281,0.7466067851021785,0.0,0.10210860269949873,0.2183469940095929,0.9863458150599949,0.12992132801812914,0.5387687847578192
942,4,10.1,0.43,0.4,2.6,0.092,13.0,52.0,0.99834,3.22,0.64,10.0,3,[0.18937825 0.16377985 0.14168145 0.13592918 0.15253307 0.2166982 ],[26.56456254 22.97380964 19.87401262 19.06712667 21.39619642 30.39679947],1,26.56456254,22.97380964,19.87401262,19.06712667,21.39619642,30.39679947,1.0,0.899935245715157,0.20557255190939194,0.9377447036128906,0.4886688811618898,0.9942477256222174,0.15253307167979513,0.9821134793834381
943,4,9.8,0.5,0.34,2.3,0.094,10.0,45.0,0.99864,3.24,0.6,9.7,3,[0.17587412 0.15439896 0.14048272 0.14005665 0.16936008 0.21982748],[24.03152043 21.09714415 19.19562351 19.13740425 23.14143835 30.03732732],1,24.03152043,21.09714415,19.19562351,19.13740425,23.14143835,30.03732732,1.0,1.0,0.3673451705960212,0.991354914189842,0.5333866226067432,0.9995739237057057,0.16936007597498715,0.9989457847336044
944,4,8.3,0.3,0.49,3.8,0.09,11.0,24.0,0.99498,3.27,0.64,12.1,4,[0.2164019  0.16954597 0.17934017 0.13583925 0.12323695 0.17563575],[34.63610725 27.13660321 28.70420971 21.74168994 19.72463418 28.11130004],0,34.63610725,27.13660321,28.70420971,21.74168994,19.72463418,28.11130004,0.9072263579108318,0.7027950833223421,0.0,0.11816949158375878,0.20596536614134545,0.9873976976509418,0.12323695189315319,0.5452326483287854
945,4,10.2,0.44,0.42,2.0,0.071,7.0,20.0,0.99566,3.14,0.79,11.1,5,[0.23804099 0.19051573 0.17412529 0.14741599 0.13319331 0.11670869],[33.82272643 27.06996459 24.74108384 20.94601682 18.92514758 16.58288356],1,33.82272643,27.06996459,24.74108384,20.94601682,18.92514758,16.58288356,1.0,0.7682988187108374,0.13586342042247035,0.9133492197798343,0.20038638676703258,0.9835153782111874,0.13319331104004323,0.9714918629091873
946,4,10.2,0.44,0.58,4.1,0.092,11.0,24.0,0.99745,3.29,0.99,12.0,4,[0.31977905 0.14889225 0.15169688 0.12054638 0.10470995 0.15437548],[67.74151245 31.54111043 32.13523902 25.53636278 22.18159715 32.70266979],0,67.74151245,31.54111043,32.13523902,25.53636278,22.18159715,32.70266979,0.868627898977999,0.5847822514283528,0.0,0.03388943061969807,0.08324647481990058,0.9841635691213191,0.10470994662143399,0.5124323718689137
947,4,8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,5,[0.20084932 0.18045486 0.20661913 0.14842699 0.13235739 0.13129231],[32.17228983 28.90548094 33.09650459 23.77521789 21.20116955 21.03056236],1,32.17228983,28.90548094,33.09650459,23.77521789,21.20116955,21.03056236,1.0,0.7627414399923357,0.014139566287800697,0.5580551948349219,0.4551468925661021,0.9989349114427829,0.1323573941246264,0.7645991284622726
948,4,8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,4,[0.2140405  0.18162793 0.18451991 0.14334178 0.12401412 0.15245577],[35.7854815  30.36641652 30.84992636 23.9653456  20.73394902 25.48911527],0,35.7854815,30.36641652,30.84992636,23.9653456,20.73394902,25.48911527,0.8651637812865439,0.7078545309236616,0.0,0.04599787074445394,0.1165937249527084,0.9806723365506971,0.12401411547992794,0.5169773493910154
949,4,8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,4,[0.19776288 0.17193596 0.19467927 0.14426328 0.11815467 0.17320394],[33.82091498 29.40406034 33.2935646  24.67154627 20.20651822 29.62090602],0,33.82091498,29.40406034,33.2935646,24.67154627,20.20651822,29.62090602,0.8190211508449964,0.6699285616791472,0.0,0.011555409642551862,0.03578569793644326,0.9738913983793402,0.11815467415632082,0.5041918806653464
950,4,8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,4,[0.24954458 0.16463359 0.18291432 0.14440789 0.11513688 0.14336274],[42.35284403 27.94170331 31.04432014 24.50898653 19.54109434 24.33160352],0,42.35284403,27.94170331,31.04432014,24.50898653,19.54109434,24.33160352,0.8031157635432686,0.6505914544086651,0.0,0.01526424346663191,0.050557266093263636,0.9717741362069036,0.11513687720537616,0.5055476146900034
