index,true_label,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,label,description_lengths,description_lengths_unnormalized
1996,3,7.0,0.28,0.33,14.6,0.043,47.0,168.0,0.9994,3.34,0.67,8.8,2,"[0.07581773 0.08531951 0.0674576  0.06979898 0.07582552 0.08047197
 0.54530868]","[ 28.97458962  32.60580316  25.77967531  26.67445797  28.97756896
  30.75326121 208.39579176]"
1997,3,8.4,0.2,0.38,11.8,0.055,51.0,170.0,1.0004,3.34,0.82,8.9,3,"[0.10075299 0.11077505 0.10027437 0.0967033  0.11195477 0.11328443
 0.36625509]","[ 35.09999016  38.59144068  34.93324879  33.68917109  39.00242762
  39.46564945 127.59471913]"
1998,3,8.4,0.2,0.38,11.8,0.055,51.0,170.0,1.0004,3.34,0.82,8.9,3,"[0.106543   0.10986526 0.09972922 0.09675592 0.11045561 0.10774266
 0.36890833]","[ 36.90308627  38.05381264  34.54301302  33.51315632  38.25828931
  37.31861336 127.77804931]"
1999,3,7.3,0.18,0.31,17.3,0.055,32.0,197.0,1.0002,3.13,0.46,9.0,2,"[0.07684147 0.08123481 0.06073507 0.06629326 0.08442418 0.08496274
 0.54550847]","[ 31.91890598  33.74384098  25.2285247   27.53732424  35.0686622
  35.29237373 226.59683416]"
2000,2,6.8,0.31,0.09,1.4,0.04,56.0,145.0,0.9922,3.19,0.46,10.0,2,"[0.11761072 0.10818792 0.09724589 0.09827825 0.10622078 0.10927143
 0.36318502]","[27.26301346 25.0787398  22.54229965 22.78160663 24.62274346 25.32990618
 84.18890755]"
2001,2,6.7,0.31,0.08,1.3,0.038,58.0,147.0,0.9922,3.18,0.46,10.0,2,"[0.11657248 0.09698255 0.08828838 0.09045125 0.10057176 0.09303134
 0.41410224]","[ 30.39560257  25.28764079  23.02068767  23.58464194  26.22350814
  24.25738532 107.97477445]"
2002,3,7.6,0.17,0.35,1.6,0.047,43.0,154.0,0.9934,3.36,0.69,11.1,4,"[0.11456303 0.11341061 0.11688279 0.10031676 0.0905999  0.09609506
 0.36813186]","[25.91454867 25.65386869 26.43928629 22.69199345 20.49400789 21.73703179
 83.27268612]"
2003,3,7.4,0.3,0.22,5.25,0.053,33.0,180.0,0.9926,3.13,0.45,11.6,3,"[0.11090445 0.10316943 0.101307   0.09071427 0.09289026 0.09708011
 0.40393448]","[24.66526842 22.94499335 22.53078541 20.17495131 20.65889293 21.59072136
 89.83546429]"
2004,3,7.4,0.26,0.31,2.4,0.043,58.0,178.0,0.9941,3.42,0.68,10.6,4,"[0.08618316 0.09457775 0.08930073 0.08349889 0.08045968 0.08090732
 0.48507247]","[ 24.57219088  26.96562211  25.46106053  23.80686229  22.94033609
  23.06796531 138.30188314]"
2005,3,7.0,0.28,0.33,14.6,0.043,47.0,168.0,0.9994,3.34,0.67,8.8,2,"[0.07826709 0.09199815 0.07212361 0.0744444  0.08246825 0.08319019
 0.5175083 ]","[ 27.80268739  32.68035157  25.62035054  26.44476095  29.29506066
  29.55151459 183.83361101]"
2006,3,8.4,0.2,0.38,11.8,0.055,51.0,170.0,1.0004,3.34,0.82,8.9,3,"[0.08256405 0.0918103  0.08128869 0.07946621 0.08947144 0.09178553
 0.48361378]","[ 34.97947393  38.89678599  34.43914913  33.66703253  37.90589475
  38.88629141 204.89010259]"
2007,3,5.6,0.18,0.31,1.5,0.038,16.0,84.0,0.9924,3.34,0.58,10.1,4,"[0.13057043 0.1364185  0.14526234 0.13121921 0.11779064 0.12527176
 0.21346712]","[23.82380322 24.89083807 26.50447978 23.94217899 21.49200918 22.85701012
 38.94908273]"
2008,2,7.2,0.15,0.39,1.8,0.043,21.0,159.0,0.9948,3.52,0.47,10.0,4,"[0.11713688 0.11670906 0.11354517 0.10759935 0.10452284 0.10800718
 0.33247952]","[25.67604084 25.58226507 24.88874945 23.58544535 22.91108399 23.67483867
 72.87848317]"
2009,4,8.0,0.4,0.33,7.7,0.034,27.0,98.0,0.9935,3.18,0.41,12.2,4,"[0.1114188  0.09415539 0.10489434 0.08903746 0.07813842 0.07881903
 0.44353657]","[ 29.0461063   24.54565597  27.34522437  23.21144586  20.37014153
  20.54757179 115.62689906]"
2010,3,7.0,0.25,0.56,2.0,0.035,20.0,95.0,0.9918,3.23,0.53,11.0,3,"[0.13776697 0.11577755 0.1196158  0.10722117 0.11114475 0.11260569
 0.29586808]","[28.82515688 24.22428216 25.02736465 22.4340198  23.25495606 23.56063074
 61.90485194]"
2011,2,7.2,0.15,0.39,1.8,0.043,21.0,159.0,0.9948,3.52,0.47,10.0,4,"[0.12113846 0.11424055 0.11400303 0.10745492 0.10352429 0.11078281
 0.32885594]","[26.71482891 25.19362336 25.14124188 23.69717832 22.83035193 24.43108272
 72.52304453]"
2012,2,6.8,0.18,0.46,1.4,0.064,37.0,160.0,0.9924,3.37,0.45,11.1,3,"[0.11651789 0.11307711 0.1117792  0.1002832  0.11341053 0.11766754
 0.32726454]","[24.94275171 24.20618966 23.92834833 21.46742282 24.27756489 25.18885524
 70.0568639 ]"
2013,3,6.6,0.32,0.22,16.7,0.046,38.0,133.0,0.9979,3.22,0.67,10.4,2,"[0.08928668 0.0964356  0.07492587 0.07503219 0.08328337 0.08381916
 0.49721713]","[ 28.65420086  30.94845802  24.04547759  24.07959811  26.72759704
  26.89954431 159.56869984]"
2014,2,9.0,0.55,0.3,8.1,0.026,14.0,71.0,0.993,2.94,0.36,11.8,1,"[0.0748026  0.07233359 0.09458494 0.09436979 0.09253782 0.08310198
 0.48826929]","[ 29.95621911  28.96745203  37.87845692  37.79229873  37.05864845
  33.27987353 195.53734476]"
2015,3,6.9,0.19,0.39,8.0,0.028,22.0,84.0,0.994,3.11,0.66,10.8,4,"[0.08909379 0.07926724 0.0805401  0.07194298 0.06666855 0.06918488
 0.54330245]","[ 27.14264578  24.14896316  24.53674458  21.91760755  20.31074177
  21.07734755 165.51845266]"
2016,4,6.3,0.41,0.33,4.7,0.023,28.0,110.0,0.991,3.3,0.38,12.5,5,"[0.15209894 0.13980488 0.15262611 0.12124804 0.09953417 0.09487632
 0.23981153]","[30.8143421  28.32363957 30.92114324 24.56413403 20.16503277 19.22137995
 48.58439313]"
2017,2,9.0,0.55,0.3,8.1,0.026,14.0,71.0,0.993,2.94,0.36,11.8,1,"[0.09730474 0.09193407 0.12166348 0.11972533 0.1182156  0.10835945
 0.34279733]","[ 30.18700252  28.52085067  37.74385091  37.14257801  36.67421111
  33.6165231  106.34655293]"
2018,4,7.0,0.2,0.34,2.1,0.049,12.0,136.0,0.9922,3.25,0.46,11.6,4,"[0.12037512 0.12222155 0.1279414  0.10673197 0.09613912 0.10218388
 0.32440696]","[23.22899507 23.58530417 24.68907376 20.59625393 18.55213304 19.71859976
 62.60137457]"
2019,3,6.6,0.32,0.22,16.7,0.046,38.0,133.0,0.9979,3.22,0.67,10.4,3,"[0.12471533 0.1286985  0.10077291 0.10030836 0.11029109 0.10744512
 0.32776869]","[29.86123507 30.81494687 24.12857873 24.01734867 26.40756463 25.7261406
 78.47935127]"
2020,3,7.7,0.26,0.34,6.4,0.05,36.0,163.0,0.9937,3.19,0.7,11.5,4,"[0.09653625 0.08870185 0.08554498 0.07296921 0.06866281 0.07162417
 0.51596074]","[ 27.75925369  25.50645114  24.59868556  20.98248989  19.74417191
  20.59572134 148.36587878]"
2021,3,6.3,0.21,0.28,1.5,0.051,46.0,142.0,0.9928,3.23,0.42,10.1,4,"[0.11730062 0.12962591 0.11022651 0.10403487 0.10116761 0.10638497
 0.33125951]","[21.89556853 24.19623203 20.57510073 19.41935675 18.88414892 19.85803179
 61.83356436]"
2022,3,7.6,0.34,0.39,7.6,0.04,45.0,215.0,0.9965,3.11,0.53,9.2,2,"[0.07236726 0.06401282 0.05387343 0.06056729 0.07099743 0.07158237
 0.60659941]","[ 27.54645164  24.36635011  20.50681152  23.05481616  27.02502924
  27.2476848  230.90084088]"
2023,3,6.3,0.21,0.28,1.5,0.051,46.0,142.0,0.9928,3.23,0.42,10.1,4,"[0.12110622 0.1297056  0.10981998 0.10336637 0.10120593 0.10552839
 0.32926751]","[22.74016827 24.35487806 20.62094542 19.40914944 19.00348296 19.81511319
 61.82670532]"
2024,2,8.0,0.43,0.4,12.4,0.168,29.0,190.0,0.9991,3.07,0.64,9.2,2,"[0.10350365 0.08314464 0.06471872 0.08852356 0.1073076  0.1060538
 0.44674803]","[ 61.96719911  49.77834799  38.74682523  52.99868598  64.24460869
  63.49396221 267.46616899]"
2025,2,7.5,0.3,0.71,1.3,0.16,44.0,149.0,0.9948,3.08,0.42,8.9,2,"[0.15062365 0.10027485 0.07439913 0.10633903 0.14279456 0.15157551
 0.27399326]","[ 71.10386506  47.33605547  35.1210852   50.19873367  67.40804106
  71.55320636 129.34210642]"
2026,2,6.4,0.26,0.4,1.7,0.179,5.0,60.0,0.9925,3.09,0.54,10.1,1,"[0.1295772  0.09648363 0.10530821 0.13484511 0.13621111 0.13820196
 0.25937278]","[ 52.64452508  39.19929353  42.78453936  54.78476926  55.33974675
  56.14858674 105.3777741 ]"
2027,2,6.9,0.32,0.15,8.1,0.046,51.0,180.0,0.9958,3.13,0.45,8.9,2,"[0.13395953 0.09329754 0.07613878 0.08535702 0.10035007 0.10170943
 0.40918762]","[ 35.68326878  24.85199096  20.28135351  22.73684749  26.73059887
  27.09269683 108.99673482]"
2028,3,8.9,0.21,0.34,7.1,0.037,33.0,150.0,0.9962,3.1,0.45,9.7,2,"[0.12987933 0.11122106 0.10263372 0.10555343 0.11250339 0.11933033
 0.31887874]","[28.35158925 24.2786435  22.40409802 23.04144605 24.55856565 26.04882975
 69.60860717]"
2029,3,7.6,0.34,0.39,7.6,0.04,45.0,215.0,0.9965,3.11,0.53,9.2,2,"[0.11200707 0.10252335 0.08541226 0.0955448  0.11134245 0.11799417
 0.37517589]","[27.10066791 24.80603546 20.66592177 23.1175404  26.93985863 28.54927546
 90.77567354]"
2030,3,9.5,0.42,0.41,2.3,0.034,22.0,145.0,0.9951,3.06,0.52,11.0,1,"[0.11029058 0.10688882 0.11789879 0.12019971 0.12561937 0.12310528
 0.29599746]","[26.57627881 25.75657041 28.40959808 28.96404192 30.26999605 29.66418529
 71.32532025]"
2031,2,7.6,0.29,0.26,6.5,0.042,32.0,160.0,0.9944,3.14,0.47,10.7,4,"[0.10825078 0.08900512 0.07957707 0.07685261 0.07542482 0.08293211
 0.48795749]","[ 25.94670243  21.33369758  19.07388051  18.42085366  18.07862475
  19.87805244 116.95885841]"
2032,3,6.5,0.25,0.2,1.4,0.024,29.0,101.0,0.9916,3.24,0.54,10.8,4,"[0.14402633 0.1299924  0.12774939 0.11264275 0.10299755 0.10806869
 0.27452289]","[26.87315149 24.25463005 23.83611859 21.01744654 19.21779763 20.16399562
 51.22185219]"
2033,2,7.2,0.23,0.33,12.7,0.049,50.0,183.0,0.9987,3.41,0.4,9.8,2,"[0.08700192 0.10014704 0.07940778 0.08171798 0.09668069 0.10099075
 0.45405384]","[ 25.37089724  29.20418755  23.15634807  23.83003346  28.19335402
  29.45022289 132.40804033]"
2034,2,7.9,0.35,0.36,1.6,0.038,11.0,124.0,0.9928,3.25,0.48,11.0,4,"[0.14410014 0.14002572 0.14334384 0.13426089 0.12422085 0.12439372
 0.18965485]","[23.50148421 22.83698094 23.37813807 21.89678743 20.25934371 20.28753811
 30.93106294]"
2035,2,8.8,0.2,0.28,1.1,0.018,18.0,72.0,0.9926,2.97,0.35,10.4,0,"[0.10432854 0.1154174  0.12920136 0.12273035 0.12762825 0.13028106
 0.27041303]","[24.67931115 27.30242309 30.56307034 29.03232862 30.19094454 30.81847752
 63.96722287]"
2036,3,5.7,0.27,0.32,1.2,0.046,20.0,155.0,0.9934,3.8,0.41,10.2,4,"[0.11191426 0.12072364 0.13182899 0.11823471 0.1078279  0.11272596
 0.29674454]","[30.69581526 33.11205013 36.15802415 32.42938634 29.57500944 30.91844881
 81.39102074]"
2037,2,7.6,0.29,0.26,6.5,0.042,32.0,160.0,0.9944,3.14,0.47,10.7,4,"[0.15447483 0.12292029 0.10979809 0.10632863 0.10386997 0.10999426
 0.29261393]","[26.80668366 21.33088941 19.05373654 18.45166708 18.02500462 19.08777925
 50.77855837]"
2038,2,5.5,0.14,0.27,4.6,0.029,22.0,104.0,0.9949,3.34,0.44,9.0,4,"[0.14119395 0.11191381 0.11553541 0.11055548 0.10821823 0.10952709
 0.30305602]","[31.05484752 24.61483914 25.41138973 24.31608074 23.8020157  24.08989239
 66.65553512]"
2039,2,8.7,0.24,0.35,0.6,0.042,11.0,71.0,0.9926,3.08,0.38,10.6,0,"[0.10726174 0.11280573 0.12774133 0.12066709 0.11915624 0.12225173
 0.29011613]","[23.67506383 24.89874457 28.1953653  26.63392425 26.30044519 26.98368965
 64.03511318]"
2040,3,6.7,0.3,0.45,10.6,0.032,56.0,212.0,0.997,3.22,0.59,9.5,2,"[0.12608696 0.12705548 0.10000726 0.11008805 0.13477049 0.13079844
 0.27119331]","[27.63536109 27.84763777 21.91929112 24.12876751 29.53859083 28.66800861
 59.43933421]"
2041,2,5.5,0.14,0.27,4.6,0.029,22.0,104.0,0.9949,3.34,0.44,9.0,4,"[0.08801365 0.08295234 0.08294752 0.08022192 0.07798846 0.0794998
 0.50837631]","[ 26.69282833  25.15783302  25.15636894  24.32975003  23.652385
  24.11074353 154.18065061]"
2042,3,5.6,0.13,0.27,4.8,0.028,22.0,104.0,0.9948,3.34,0.45,9.2,4,"[0.13124391 0.11291906 0.11194948 0.10804072 0.10398335 0.10793334
 0.32393014]","[29.18487133 25.10995187 24.89434594 24.02515042 23.12290823 24.00127284
 72.03275022]"
2043,3,7.4,0.18,0.34,2.7,0.03,30.0,107.0,0.992,2.97,0.53,11.0,4,"[0.11848343 0.12394272 0.12948139 0.11152304 0.09803683 0.10480159
 0.313731  ]","[22.59190903 23.63286428 24.6889537  21.26473257 18.69324045 19.98311561
 59.82087476]"
2044,3,5.7,0.385,0.04,12.6,0.034,22.0,115.0,0.9964,3.28,0.63,9.9,2,"[0.15144329 0.11766269 0.10982441 0.11688177 0.13748546 0.13100371
 0.23569866]","[36.65300663 28.47727041 26.58021345 28.28826813 33.27486691 31.70612467
 57.04488141]"
2045,2,8.7,0.24,0.35,0.6,0.042,11.0,71.0,0.9926,3.08,0.38,10.6,0,"[0.10780351 0.10905815 0.12849696 0.12070143 0.12013632 0.12346924
 0.29033439]","[23.59693379 23.87156038 28.12649065 26.42013916 26.29644255 27.02598005
 63.55082148]"
2046,2,8.3,0.33,0.43,9.2,0.046,22.0,126.0,0.9982,3.38,0.47,9.3,2,"[0.13266765 0.12077106 0.10953543 0.11558145 0.12757366 0.13176112
 0.26210964]","[28.04532866 25.53044405 23.15528374 24.43338461 26.96848296 27.85369202
 55.40876826]"
2047,2,6.8,0.34,0.44,6.6,0.052,28.0,156.0,0.9955,3.14,0.41,9.6,2,"[0.10891797 0.08615117 0.07207063 0.07687497 0.08557681 0.08865864
 0.48174981]","[ 27.89413496  22.06350588  18.45744805  19.68785164  21.91641209
  22.70567619 123.37720248]"
2048,2,6.8,0.33,0.44,7.0,0.05,29.0,155.0,0.9955,3.14,0.42,9.5,2,"[0.09964558 0.07947126 0.06454173 0.0686664  0.07572623 0.07894776
 0.53300104]","[ 28.32550378  22.59070099  18.34679647  19.51928306  21.52612788
  22.44189019 151.51222163]"
2049,4,6.3,0.28,0.24,8.45,0.031,32.0,172.0,0.9958,3.39,0.57,9.7,2,"[0.15129512 0.13740778 0.11544418 0.11613087 0.11784046 0.12534143
 0.23654016]","[27.67971659 25.13900245 21.12072288 21.24635259 21.55912536 22.93144165
 43.27545217]"
2050,0,11.8,0.23,0.38,11.1,0.034,15.0,123.0,0.9997,2.93,0.55,9.7,0,"[0.08298115 0.09633073 0.10849264 0.11219926 0.12916813 0.13292557
 0.33790251]","[ 37.00859131  42.96234364  48.38640828  50.03951727  57.60742457
  59.28320025 150.70044068]"
2051,2,6.8,0.21,0.27,18.15,0.042,41.0,146.0,1.0001,3.3,0.36,8.7,2,"[0.08150393 0.09671673 0.07238879 0.07418297 0.08935511 0.09175199
 0.49410049]","[ 30.17223803  35.80392     26.79787299  27.46206618  33.07869577
  33.96600521 182.91287312]"
2052,2,6.8,0.21,0.27,18.15,0.042,41.0,146.0,1.0001,3.3,0.36,8.7,2,"[0.08150393 0.09671673 0.07238879 0.07418297 0.08935511 0.09175199
 0.49410049]","[ 30.17223803  35.80392     26.79787299  27.46206618  33.07869577
  33.96600521 182.91287312]"
2053,2,8.6,0.485,0.29,4.1,0.026,19.0,101.0,0.9918,3.01,0.38,12.4,5,"[0.10750853 0.10436734 0.13004705 0.11543049 0.10660176 0.10009731
 0.33594752]","[28.7598917  27.91958364 34.78923266 30.87911844 28.51732161 26.77729869
 89.87021497]"
2054,2,8.6,0.485,0.29,4.1,0.026,19.0,101.0,0.9918,3.01,0.38,12.4,5,"[0.10378127 0.10347911 0.13166093 0.1165677  0.10674207 0.10002855
 0.33774038]","[27.62941621 27.54897186 35.0517448  31.03351369 28.41766181 26.63033916
 89.91573685]"
2055,3,7.3,0.29,0.29,4.6,0.029,27.0,155.0,0.9931,3.07,0.26,10.6,4,"[0.12914635 0.1282646  0.12323943 0.11531493 0.10663883 0.10813657
 0.28925929]","[24.56142225 24.3937281  23.43802724 21.93092221 20.2808783  20.5657218
 55.0121592 ]"
2056,2,6.8,0.21,0.27,18.15,0.042,41.0,146.0,1.0001,3.3,0.36,8.7,2,"[0.08150393 0.09671673 0.07238879 0.07418297 0.08935511 0.09175199
 0.49410049]","[ 30.17223803  35.80392     26.79787299  27.46206618  33.07869577
  33.96600521 182.91287312]"
2057,4,6.7,0.31,0.31,4.9,0.031,20.0,151.0,0.9926,3.36,0.82,12.0,4,"[0.13672941 0.13986874 0.15079672 0.11808131 0.09619536 0.0980211
 0.26030735]","[30.76882563 31.475284   33.93445432 26.57236217 21.64727    22.05812404
 58.57811937]"
2058,2,7.3,0.29,0.37,8.3,0.044,45.0,227.0,0.9966,3.12,0.47,9.0,2,"[0.09123163 0.08198827 0.06806886 0.07635635 0.09189426 0.09823121
 0.49222942]","[ 27.79306405  24.97714217  20.73669117  23.26141667  27.99493132
  29.92543674 149.95418157]"
2059,2,5.7,0.46,0.46,1.4,0.04,31.0,169.0,0.9932,3.13,0.47,8.8,1,"[0.1090604  0.09432334 0.09501296 0.10328339 0.10843026 0.10643491
 0.38345474]","[27.3849505  23.68449021 23.8576535  25.93435011 27.22672314 26.72569318
 96.28507932]"
2060,2,6.8,0.28,0.44,11.5,0.04,58.0,223.0,0.9969,3.22,0.56,9.5,2,"[0.08320488 0.09436499 0.07098174 0.07848819 0.09840226 0.09374256
 0.48081537]","[ 26.00333663  29.49111461  22.18333764  24.52926921  30.75285024
  29.29659154 150.26527246]"
2061,3,6.7,0.23,0.33,1.8,0.036,23.0,96.0,0.9925,3.32,0.4,10.8,4,"[0.1060783  0.12056813 0.12489553 0.10766481 0.09201652 0.10124607
 0.34753064]","[19.96778767 22.69529952 23.50987322 20.26642651 17.32084944 19.05818626
 65.41788524]"
2062,2,6.9,0.17,0.25,1.6,0.047,34.0,132.0,0.9914,3.16,0.48,11.4,4,"[0.08486977 0.07933953 0.0783834  0.06479967 0.0580976  0.06060114
 0.57390889]","[ 25.89081778  24.20373271  23.91205095  19.76812873  17.72355998
  18.48730115 175.07965978]"
2063,2,7.6,0.18,0.36,2.4,0.049,38.0,123.0,0.996,3.6,0.46,10.3,4,"[0.09579681 0.09412487 0.09395167 0.08602279 0.0840957  0.08764142
 0.45836673]","[ 27.41957051  26.94101643  26.89144421  24.62198917  24.07040568
  25.085284   131.19663211]"
2064,3,6.6,0.22,0.28,4.9,0.042,51.0,180.0,0.9952,3.3,0.75,9.5,4,"[0.10715819 0.09617604 0.08984651 0.08609092 0.08450887 0.08981417
 0.44640531]","[ 29.71629235  26.67080505  24.91554892  23.87407697  23.4353537
  24.90657972 123.79371353]"
2065,2,7.8,0.27,0.28,1.8,0.05,21.0,127.0,0.9934,3.15,0.44,9.9,4,"[0.11869606 0.12327538 0.11141283 0.11056023 0.10966852 0.11697012
 0.30941685]","[21.52070052 22.35097256 20.20018174 20.04559814 19.88392363 21.2077716
 56.10015338]"
2066,2,7.7,0.28,0.29,4.3,0.051,25.0,142.0,0.9939,3.16,0.39,10.2,3,"[0.10918953 0.0949741  0.09027666 0.08831282 0.08890007 0.09605777
 0.43228904]","[23.64234229 20.56433646 19.54721929 19.12199626 19.24915107 20.79897815
 93.60169652]"
2067,2,7.6,0.29,0.29,4.4,0.051,26.0,146.0,0.9939,3.16,0.39,10.2,4,"[0.12798696 0.12155072 0.10619394 0.10554385 0.10540969 0.11091472
 0.32240012]","[23.13855584 21.97495836 19.19863142 19.08110196 19.05684724 20.05209288
 58.28619722]"
2068,3,5.7,0.32,0.18,1.4,0.029,26.0,104.0,0.9906,3.44,0.37,11.0,5,"[0.15041232 0.13524577 0.15027033 0.12961667 0.11757799 0.1167599
 0.20011701]","[29.78302815 26.7799122  29.75491407 25.66529766 23.28152905 23.11953949
 39.62501761]"
2069,4,7.1,0.33,0.25,1.6,0.03,25.0,126.0,0.9901,3.22,0.34,12.1,6,"[0.1759718  0.16547537 0.17482102 0.13796961 0.11598012 0.11741381
 0.11236828]","[29.39695976 27.64347906 29.20471623 23.0485054  19.3750522  19.61455872
 18.77167729]"
2070,3,7.3,0.34,0.3,1.3,0.057,25.0,173.0,0.9948,3.26,0.51,9.1,2,"[0.12070389 0.09890234 0.09130049 0.09887851 0.1092411  0.11847864
 0.36249504]","[25.92638078 21.24355685 19.61072904 21.23843683 23.46425083 25.44841354
 77.86149013]"
2071,3,6.5,0.19,0.26,5.2,0.04,31.0,140.0,0.995,3.26,0.68,9.5,4,"[0.08830461 0.08171036 0.0748218  0.07117932 0.06651204 0.07098591
 0.54648596]","[ 26.18746078  24.2318793   22.1890216   21.10881247  19.72469317
  21.05145727 162.06491444]"
2072,2,6.6,0.23,0.27,5.6,0.043,43.0,164.0,0.9953,3.27,0.76,9.5,4,"[0.13280458 0.12682373 0.11081527 0.10378022 0.09951337 0.10541733
 0.32084551]","[29.24809649 27.93090979 24.40530193 22.85594294 21.9162369  23.21649008
 70.66112096]"
2073,2,6.6,0.27,0.29,5.3,0.045,57.0,189.0,0.9953,3.31,0.79,9.8,4,"[0.10897847 0.09798993 0.09353186 0.08970802 0.08940239 0.09290061
 0.42748872]","[ 31.15713761  28.01549614  26.74092439  25.64768404  25.56030183
  26.56045106 122.21978841]"
2074,3,6.6,0.22,0.28,4.9,0.042,51.0,180.0,0.9952,3.3,0.75,9.5,4,"[0.12672835 0.12267598 0.11136092 0.10586954 0.10511448 0.10641482
 0.3218359 ]","[28.65856332 27.74215264 25.18334562 23.9415166  23.77076542 24.06482723
 72.78051312]"
2075,2,7.6,0.18,0.36,2.4,0.049,38.0,123.0,0.996,3.6,0.46,10.3,4,"[0.09664882 0.10421469 0.10287689 0.09458949 0.09042737 0.09664248
 0.41460027]","[ 25.2118904   27.18552948  26.83655     24.67469378  23.58895951
  25.21023772 108.15297117]"
2076,2,6.8,0.36,0.32,1.6,0.039,10.0,124.0,0.9948,3.3,0.67,9.6,4,"[0.10429919 0.09247782 0.09185737 0.09105916 0.08445144 0.08944608
 0.44640894]","[ 26.99195543  23.93266003  23.77209306  23.56552138  21.85548554
  23.14806648 115.527745  ]"
2077,3,7.0,0.22,0.39,2.1,0.055,39.0,198.0,0.9951,3.52,0.54,10.2,3,"[0.09522717 0.10271236 0.09663483 0.09374571 0.10210834 0.10649943
 0.40307217]","[ 23.82535013  25.69810523  24.17753853  23.45469675  25.54698253
  26.64561305 100.84659259]"
2078,3,5.9,0.17,0.3,1.4,0.042,25.0,119.0,0.9931,3.68,0.72,10.5,4,"[0.12239208 0.12077532 0.13535967 0.11477358 0.09811271 0.10153139
 0.30705525]","[32.54508703 32.11517689 35.99327933 30.51926386 26.08899916 26.99805484
 81.64858343]"
2079,1,7.4,0.45,0.32,7.1,0.044,17.0,117.0,0.9962,3.32,0.41,10.4,1,"[0.12216401 0.09415146 0.09463593 0.0993359  0.09661881 0.09547382
 0.39762007]","[28.44793831 21.92474458 22.03756307 23.13202917 22.49930924 22.23267986
 92.59249823]"
2080,2,6.8,0.36,0.32,1.6,0.039,10.0,124.0,0.9948,3.3,0.67,9.6,4,"[0.10429919 0.09247782 0.09185737 0.09105916 0.08445144 0.08944608
 0.44640894]","[ 26.99195543  23.93266003  23.77209306  23.56552138  21.85548554
  23.14806648 115.527745  ]"
2081,2,7.5,0.42,0.14,10.7,0.046,18.0,95.0,0.9959,3.22,0.33,10.7,1,"[0.13391522 0.09735986 0.10301648 0.10749059 0.11354279 0.11416405
 0.33051101]","[32.0999491  23.33750052 24.69341269 25.76587244 27.21660661 27.36552488
 79.22465326]"
2082,3,7.5,0.33,0.32,11.1,0.036,25.0,119.0,0.9962,3.15,0.34,10.5,4,"[0.08539004 0.07947344 0.07046124 0.07060293 0.0681079  0.07154635
 0.5544181 ]","[ 25.46324611  23.69892192  21.01148869  21.05374278  20.30972525
  21.33506921 165.32707136]"
2083,2,9.4,0.3,0.32,10.7,0.029,14.0,111.0,0.9958,2.85,0.42,10.6,0,"[0.10123312 0.11300103 0.11602061 0.1157583  0.12423144 0.12445854
 0.30529696]","[26.71558053 29.82115079 30.61802106 30.54879805 32.78487113 32.84480424
 80.56834649]"
2084,3,7.9,0.17,0.32,1.6,0.053,47.0,150.0,0.9948,3.29,0.76,9.6,4,"[0.11320869 0.11486304 0.10767905 0.10090423 0.10081035 0.10281401
 0.35972064]","[28.32446813 28.73838179 26.94096831 25.24592959 25.22244004 25.7237498
 90.00100299]"
2085,3,7.9,0.17,0.32,1.6,0.053,47.0,150.0,0.9948,3.29,0.76,9.6,5,"[0.12059362 0.11228336 0.10690778 0.10007858 0.10079965 0.09992897
 0.35940804]","[30.22523486 28.1423746  26.79505479 25.08340408 25.2641305  25.04590614
 90.0809866 ]"
2086,2,8.2,0.17,0.32,1.5,0.05,17.0,101.0,0.994,3.14,0.58,9.5,3,"[0.10870887 0.10207027 0.10460045 0.10193225 0.1041526  0.10707412
 0.37146145]","[24.67662794 23.16968422 23.74402707 23.13835294 23.6423655  24.30554289
 84.32077249]"
2087,3,8.3,0.17,0.31,1.5,0.049,48.0,153.0,0.9942,3.12,0.58,9.4,2,"[0.11303233 0.10746041 0.09489268 0.09508689 0.09993015 0.10420955
 0.38538798]","[26.95574581 25.62696353 22.62983364 22.67614964 23.83116169 24.85170492
 91.90662642]"
2088,3,8.7,0.15,0.3,1.6,0.046,29.0,130.0,0.9942,3.22,0.38,9.8,1,"[0.12345645 0.1081846  0.11457578 0.11246963 0.11326906 0.1170543
 0.31099018]","[26.02373358 22.80453713 24.15175048 23.70778935 23.87630495 24.67420516
 65.55449519]"
